origin_id,timestamp,step,actual,prediction,lower,upper,q25,q75,model
10,2016-05-23 14:00:00,21,58.333333333333336,82.096695,53.282436,184.30347,63.534477,124.83078,chronos_zeroshot
10,2016-05-23 15:00:00,22,73.33333333333333,80.754745,51.989483,185.15222,62.262417,124.5686,chronos_zeroshot
10,2016-05-23 16:00:00,23,156.66666666666666,102.19511,59.634457,218.47119,75.26085,153.84575,chronos_zeroshot
10,2016-05-23 17:00:00,24,380.0,178.18732,109.56986,303.86368,139.24786,236.84969,chronos_zeroshot
11,2016-05-23 18:00:00,1,123.33333333333331,175.03096,112.724915,289.0824,137.92496,227.86148,chronos_zeroshot
11,2016-05-23 19:00:00,2,120.0,129.19513,85.4229,229.22713,101.772766,174.94232,chronos_zeroshot
11,2016-05-23 20:00:00,3,105.0,103.83884,75.60379,182.39859,85.36476,137.54645,chronos_zeroshot
11,2016-05-23 21:00:00,4,68.33333333333333,73.03987,59.333244,128.60121,64.06023,94.275215,chronos_zeroshot
11,2016-05-23 22:00:00,5,63.333333333333336,59.185257,53.042698,95.54907,55.431057,70.59961,chronos_zeroshot
11,2016-05-23 23:00:00,6,58.333333333333336,57.451866,52.89566,81.1564,55.01816,63.235947,chronos_zeroshot
11,2016-05-24 00:00:00,7,50.0,55.094654,50.90514,70.84087,52.944763,58.196007,chronos_zeroshot
11,2016-05-24 01:00:00,8,56.666666666666664,53.833828,49.359444,67.71293,51.499153,57.004917,chronos_zeroshot
11,2016-05-24 02:00:00,9,55.0,54.753403,50.593033,68.865,52.60405,57.901936,chronos_zeroshot
11,2016-05-24 03:00:00,10,53.333333333333336,53.2861,49.799274,68.17159,51.42439,56.21987,chronos_zeroshot
11,2016-05-24 04:00:00,11,53.333333333333336,52.877403,49.946148,71.536095,51.234848,57.061577,chronos_zeroshot
11,2016-05-24 05:00:00,12,106.66666666666669,55.909317,51.203865,82.30422,53.20115,63.4166,chronos_zeroshot
11,2016-05-24 06:00:00,13,71.66666666666667,58.81133,51.22697,95.79979,54.009422,71.64904,chronos_zeroshot
11,2016-05-24 07:00:00,14,161.66666666666666,59.42903,49.610863,105.759476,52.97805,76.9899,chronos_zeroshot
11,2016-05-24 08:00:00,15,56.666666666666664,61.1255,51.17259,114.53914,54.00344,81.31584,chronos_zeroshot
11,2016-05-24 09:00:00,16,38.333333333333336,53.285656,48.42657,105.22221,49.129578,72.08211,chronos_zeroshot
11,2016-05-24 10:00:00,17,66.66666666666667,54.14289,50.36049,105.930244,51.403107,72.26683,chronos_zeroshot
11,2016-05-24 11:00:00,18,101.66666666666669,54.583652,50.289257,108.39857,51.808044,73.38072,chronos_zeroshot
11,2016-05-24 12:00:00,19,128.33333333333334,54.83136,49.115364,109.82902,51.157993,73.96211,chronos_zeroshot
11,2016-05-24 13:00:00,20,118.33333333333331,56.773335,49.220684,113.58771,52.15341,76.12047,chronos_zeroshot
11,2016-05-24 14:00:00,21,150.0,55.731697,49.374313,114.30611,52.168205,75.43427,chronos_zeroshot
11,2016-05-24 15:00:00,22,141.66666666666666,58.450504,48.678886,124.06605,52.759346,81.45824,chronos_zeroshot
11,2016-05-24 16:00:00,23,141.66666666666666,81.169945,54.653137,163.21426,64.96016,114.40381,chronos_zeroshot
11,2016-05-24 17:00:00,24,203.33333333333337,156.56326,100.792854,256.63437,125.5925,200.85762,chronos_zeroshot
12,2016-05-24 18:00:00,1,136.66666666666666,161.13997,107.2396,259.49347,129.26775,206.46541,chronos_zeroshot
12,2016-05-24 19:00:00,2,123.33333333333331,127.673325,84.72268,217.60678,101.51819,169.17534,chronos_zeroshot
12,2016-05-24 20:00:00,3,96.66666666666669,103.52191,73.77055,176.0622,84.40593,135.59862,chronos_zeroshot
12,2016-05-24 21:00:00,4,76.66666666666667,71.1013,56.402756,121.203674,61.680923,91.17119,chronos_zeroshot
12,2016-05-24 22:00:00,5,61.666666666666664,56.94355,50.34929,87.84461,52.967384,67.18294,chronos_zeroshot
12,2016-05-24 23:00:00,6,58.333333333333336,55.634586,50.40906,74.0307,53.04225,60.24643,chronos_zeroshot
12,2016-05-25 00:00:00,7,53.333333333333336,54.303944,48.446503,65.84236,51.605354,56.613617,chronos_zeroshot
12,2016-05-25 01:00:00,8,53.333333333333336,54.22495,47.68029,65.328064,51.20786,56.94758,chronos_zeroshot
12,2016-05-25 02:00:00,9,56.666666666666664,53.813347,48.071487,66.87416,51.21511,56.867283,chronos_zeroshot
12,2016-05-25 03:00:00,10,48.333333333333336,52.59105,48.688236,71.147026,50.80088,56.885437,chronos_zeroshot
12,2016-05-25 04:00:00,11,55.0,51.653008,49.54859,80.909454,50.408375,60.046432,chronos_zeroshot
12,2016-05-25 05:00:00,12,55.0,55.79795,50.01893,105.26059,51.55006,73.77234,chronos_zeroshot
12,2016-05-25 06:00:00,13,55.0,66.25721,49.628853,141.51605,54.4746,98.28195,chronos_zeroshot
12,2016-05-25 07:00:00,14,65.0,80.68846,52.429195,179.94919,61.290157,125.602165,chronos_zeroshot
12,2016-05-25 08:00:00,15,83.33333333333333,83.80392,54.341766,192.91989,62.71369,132.64594,chronos_zeroshot
12,2016-05-25 09:00:00,16,90.0,65.995804,47.922432,168.96277,51.114388,110.115036,chronos_zeroshot
12,2016-05-25 10:00:00,17,78.33333333333333,66.62143,51.024837,164.83594,54.26259,107.4117,chronos_zeroshot
12,2016-05-25 11:00:00,18,50.0,68.36287,50.370914,165.03352,54.959057,108.16461,chronos_zeroshot
12,2016-05-25 12:00:00,19,60.0,72.58357,49.526134,168.73792,56.06871,112.199234,chronos_zeroshot
12,2016-05-25 13:00:00,20,71.66666666666667,76.99383,50.75467,172.12683,58.97895,116.25994,chronos_zeroshot
12,2016-05-25 14:00:00,21,80.0,77.03685,51.240063,171.20563,59.81788,115.76828,chronos_zeroshot
12,2016-05-25 15:00:00,22,80.0,78.34581,49.05512,176.74326,59.135376,119.36184,chronos_zeroshot
12,2016-05-25 16:00:00,23,231.66666666666663,101.381096,55.24638,213.52356,72.1244,151.31708,chronos_zeroshot
12,2016-05-25 17:00:00,24,118.33333333333331,167.06366,95.62411,291.72345,125.53946,225.2782,chronos_zeroshot
13,2016-05-25 18:00:00,1,156.66666666666666,119.3982,83.03804,199.52737,97.2334,154.41873,chronos_zeroshot
13,2016-05-25 19:00:00,2,118.33333333333331,105.046646,74.755394,178.68939,86.24219,137.39035,chronos_zeroshot
13,2016-05-25 20:00:00,3,190.0,90.743065,69.89967,149.28441,77.0223,115.37326,chronos_zeroshot
13,2016-05-25 21:00:00,4,56.666666666666664,69.6387,58.77743,110.183815,62.527573,85.19891,chronos_zeroshot
13,2016-05-25 22:00:00,5,53.333333333333336,57.21411,52.33664,82.32199,54.05316,65.457565,chronos_zeroshot
13,2016-05-25 23:00:00,6,53.333333333333336,56.168083,51.837658,71.61056,53.6083,60.26909,chronos_zeroshot
13,2016-05-26 00:00:00,7,53.333333333333336,54.401005,49.419636,64.13364,51.754242,56.69297,chronos_zeroshot
13,2016-05-26 01:00:00,8,55.0,54.51039,49.035366,62.81949,51.71301,56.99495,chronos_zeroshot
13,2016-05-26 02:00:00,9,50.0,53.7173,48.476566,62.759205,50.732338,56.494637,chronos_zeroshot
13,2016-05-26 03:00:00,10,56.666666666666664,53.129726,48.79332,65.17266,50.45306,56.416542,chronos_zeroshot
13,2016-05-26 04:00:00,11,50.0,52.61084,50.474865,69.203964,50.976627,56.961967,chronos_zeroshot
13,2016-05-26 05:00:00,12,56.666666666666664,55.54602,53.118565,83.20064,53.538403,64.15004,chronos_zeroshot
13,2016-05-26 06:00:00,13,61.666666666666664,56.978195,50.24594,101.29014,51.53267,73.836754,chronos_zeroshot
13,2016-05-26 07:00:00,14,100.0,63.8554,48.859364,130.32858,52.53353,92.716675,chronos_zeroshot
13,2016-05-26 08:00:00,15,156.66666666666666,70.53875,48.879074,154.01431,54.030235,107.94823,chronos_zeroshot
13,2016-05-26 09:00:00,16,276.6666666666667,66.76889,47.676968,156.43338,51.0631,106.556595,chronos_zeroshot
13,2016-05-26 10:00:00,17,265.0,65.00397,48.91068,155.73865,51.588593,104.34042,chronos_zeroshot
13,2016-05-26 11:00:00,18,243.33333333333337,65.197586,50.015667,155.95244,52.59349,103.68133,chronos_zeroshot
13,2016-05-26 12:00:00,19,221.66666666666663,68.02521,50.375168,159.70657,53.863037,106.585594,chronos_zeroshot
13,2016-05-26 13:00:00,20,75.0,72.54002,50.196037,166.5954,55.964798,112.36406,chronos_zeroshot
13,2016-05-26 14:00:00,21,68.33333333333333,73.68384,48.362453,169.79875,55.72983,114.97031,chronos_zeroshot
13,2016-05-26 15:00:00,22,61.666666666666664,78.92827,48.154087,178.03532,57.413162,122.256325,chronos_zeroshot
13,2016-05-26 16:00:00,23,495.0,102.206406,59.009876,207.95456,73.47837,150.77896,chronos_zeroshot
13,2016-05-26 17:00:00,24,440.0,136.12495,79.94035,244.03798,101.34288,187.0645,chronos_zeroshot
14,2016-05-26 18:00:00,1,215.0,231.74399,126.38058,426.869,168.26239,322.81622,chronos_zeroshot
14,2016-05-26 19:00:00,2,223.33333333333337,154.53154,81.516884,327.5742,107.46712,234.27599,chronos_zeroshot
14,2016-05-26 20:00:00,3,91.66666666666669,115.06979,70.23826,250.41464,84.39244,173.91199,chronos_zeroshot
14,2016-05-26 21:00:00,4,76.66666666666667,78.42351,56.449665,175.26202,63.445,116.57423,chronos_zeroshot
14,2016-05-26 22:00:00,5,70.0,59.355274,50.530857,122.68998,53.451637,80.17461,chronos_zeroshot
14,2016-05-26 23:00:00,6,65.0,56.765423,52.379845,98.27304,54.387295,67.41061,chronos_zeroshot
14,2016-05-27 00:00:00,7,60.0,55.038002,50.94433,83.61255,53.363487,60.71862,chronos_zeroshot
14,2016-05-27 01:00:00,8,58.333333333333336,54.46073,49.332943,79.29686,52.4361,59.676056,chronos_zeroshot
14,2016-05-27 02:00:00,9,50.0,54.32356,48.64249,80.61943,51.84983,60.322823,chronos_zeroshot
14,2016-05-27 03:00:00,10,58.333333333333336,52.563835,48.32784,82.27595,50.76184,59.131256,chronos_zeroshot
14,2016-05-27 04:00:00,11,58.333333333333336,53.055176,48.97393,91.84403,51.011562,62.80228,chronos_zeroshot
14,2016-05-27 05:00:00,12,58.333333333333336,56.498524,49.003925,113.73967,51.82235,74.264175,chronos_zeroshot
14,2016-05-27 06:00:00,13,63.333333333333336,66.465004,48.497856,149.86467,54.552307,97.73234,chronos_zeroshot
14,2016-05-27 07:00:00,14,111.66666666666669,91.07754,52.565163,208.9021,65.9947,141.20819,chronos_zeroshot
14,2016-05-27 08:00:00,15,130.0,120.619965,59.85743,271.67108,80.43654,188.16689,chronos_zeroshot
14,2016-05-27 09:00:00,16,251.66666666666663,122.22534,52.87199,293.27927,74.74017,200.01108,chronos_zeroshot
14,2016-05-27 10:00:00,17,251.66666666666663,122.788086,52.35105,302.11603,74.50771,204.71112,chronos_zeroshot
14,2016-05-27 11:00:00,18,310.0,120.67888,53.562035,305.89832,74.01503,204.46124,chronos_zeroshot
14,2016-05-27 12:00:00,19,185.0,114.48753,51.326458,299.84488,70.01157,197.14027,chronos_zeroshot
14,2016-05-27 13:00:00,20,265.0,113.67099,52.38765,300.85635,70.82459,196.12552,chronos_zeroshot
14,2016-05-27 14:00:00,21,101.66666666666669,110.03343,50.45884,299.16415,68.32954,193.3417,chronos_zeroshot
14,2016-05-27 15:00:00,22,76.66666666666667,116.72005,50.085,314.07587,70.55652,205.43921,chronos_zeroshot
14,2016-05-27 16:00:00,23,135.0,139.3453,57.29753,349.10718,83.84766,236.9624,chronos_zeroshot
14,2016-05-27 17:00:00,24,180.0,180.54852,82.55096,393.7258,118.31221,281.13904,chronos_zeroshot
