origin_id,timestamp,step,actual,prediction,lower,upper,model
12,2016-05-24 18:00:00,1,136.66666666666666,167.91633054841532,47.85474578427329,287.97791531255734,sarima
12,2016-05-24 19:00:00,2,123.33333333333331,124.9913940912284,-2.7767095651760485,252.75949774763285,sarima
12,2016-05-24 20:00:00,3,96.66666666666669,120.56084458577362,-14.447089195921507,255.56877836746875,sarima
12,2016-05-24 21:00:00,4,76.66666666666667,83.68969764361458,-54.1719420370633,221.55133732429246,sarima
12,2016-05-24 22:00:00,5,61.666666666666664,63.24573104231982,-76.05466171981266,202.5461238044523,sarima
12,2016-05-24 23:00:00,6,58.333333333333336,61.67626225897522,-78.59760703935004,201.95013155730047,sarima
12,2016-05-25 00:00:00,7,53.333333333333336,54.39531397124124,-86.3295699772935,195.120197919776,sarima
12,2016-05-25 01:00:00,8,53.333333333333336,54.44138316335815,-86.4885849689854,195.37135129570171,sarima
12,2016-05-25 02:00:00,9,56.666666666666664,53.328435293006244,-87.69589003809764,194.35276062411012,sarima
12,2016-05-25 03:00:00,10,48.333333333333336,52.3651440127484,-88.70239711221922,193.43268513771602,sarima
12,2016-05-25 04:00:00,11,55.0,53.04398704749215,-88.04340186185038,194.1313759568347,sarima
12,2016-05-25 05:00:00,12,55.0,62.2846316773268,-78.81186270614891,203.3811260608025,sarima
12,2016-05-25 06:00:00,13,55.0,67.52517886800938,-73.57549552236661,208.62585325838535,sarima
12,2016-05-25 07:00:00,14,65.0,91.53648334462407,-49.56610942960832,232.63907611885645,sarima
12,2016-05-25 08:00:00,15,83.33333333333333,111.59817505261586,-29.50529828610621,252.70164839133793,sarima
12,2016-05-25 09:00:00,16,90.0,101.04922144795593,-40.054656055873906,242.15309895178575,sarima
12,2016-05-25 10:00:00,17,78.33333333333333,117.809565457227,-23.294497558755495,258.9136284732095,sarima
12,2016-05-25 11:00:00,18,50.0,127.18769955041212,-13.916448614492126,268.29184771531635,sarima
12,2016-05-25 12:00:00,19,60.0,110.7082820758996,-30.395905172165612,251.81246932396482,sarima
12,2016-05-25 13:00:00,20,71.66666666666667,112.8833881149422,-28.220817072138274,253.98759330202267,sarima
12,2016-05-25 14:00:00,21,80.0,104.55514424340791,-36.54906917761909,245.6593576644349,sarima
12,2016-05-25 15:00:00,22,80.0,104.98462755099573,-36.11958964934652,246.08884475133797,sarima
12,2016-05-25 16:00:00,23,231.66666666666663,117.54562259174006,-23.558596343260945,258.64984152674106,sarima
12,2016-05-25 17:00:00,24,118.33333333333331,191.6046876148006,50.500467885577535,332.7089073440237,sarima
13,2016-05-25 18:00:00,1,156.66666666666666,155.55713058117922,35.495547249628544,275.6187139127299,sarima
13,2016-05-25 19:00:00,2,118.33333333333331,102.76009618477994,-25.00800594720917,230.52819831676905,sarima
13,2016-05-25 20:00:00,3,190.0,106.33669279104987,-28.671239379876226,241.34462496197597,sarima
13,2016-05-25 21:00:00,4,56.666666666666664,76.80282138371473,-61.05881665230902,214.66445941973848,sarima
13,2016-05-25 22:00:00,5,53.333333333333336,56.31543601801664,-82.98495508239353,195.6158271184268,sarima
13,2016-05-25 23:00:00,6,53.333333333333336,56.77623659794871,-83.4976310271884,197.05010422308584,sarima
13,2016-05-26 00:00:00,7,53.333333333333336,51.164495087253705,-89.56038729874345,191.88937747325085,sarima
13,2016-05-26 01:00:00,8,55.0,52.22353928931325,-88.70642729245004,193.15350587107656,sarima
13,2016-05-26 02:00:00,9,50.0,52.02107196161157,-89.00325183167607,193.0453957548992,sarima
13,2016-05-26 03:00:00,10,56.666666666666664,51.1832686003442,-89.88427099087832,192.25080819156673,sarima
13,2016-05-26 04:00:00,11,50.0,52.46336406544791,-88.62402331240241,193.55075144329822,sarima
13,2016-05-26 05:00:00,12,56.666666666666664,61.48760452454114,-79.60888832838945,202.58409737747172,sarima
13,2016-05-26 06:00:00,13,61.666666666666664,66.62951427669849,-74.47115858358681,207.73018713698377,sarima
13,2016-05-26 07:00:00,14,100.0,90.08364967086811,-51.01894157347783,231.18624091521406,sarima
13,2016-05-26 08:00:00,15,156.66666666666666,110.1317790105735,-30.971692798356884,251.23525081950388,sarima
13,2016-05-26 09:00:00,16,276.6666666666667,100.43538257655939,-40.66849339752201,241.5392585506408,sarima
13,2016-05-26 10:00:00,17,265.0,115.89434800444062,-25.209713481813367,256.9984094906946,sarima
13,2016-05-26 11:00:00,18,243.33333333333337,123.52597093568949,-17.578175699495432,264.6301175708744,sarima
13,2016-05-26 12:00:00,19,221.66666666666663,108.30181283507588,-32.8023728832745,249.40599855342626,sarima
13,2016-05-26 13:00:00,20,75.0,110.93139997927177,-30.172803678095946,252.0356036366395,sarima
13,2016-05-26 14:00:00,21,68.33333333333333,103.39058121001003,-37.71363068130583,244.49479310132588,sarima
13,2016-05-26 15:00:00,22,61.666666666666664,103.80435332306064,-37.299862347574674,244.90856899369595,sarima
13,2016-05-26 16:00:00,23,495.0,122.88802212944196,-18.216195275857274,263.9922395347412,sarima
13,2016-05-26 17:00:00,24,440.0,188.16630580837807,47.06208760867315,329.270524008083,sarima
14,2016-05-26 18:00:00,1,215.0,330.5173680517031,210.45578602160373,450.5789500818025,sarima
14,2016-05-26 19:00:00,2,223.33333333333337,243.47514433878283,115.70704359166342,371.24324508590223,sarima
14,2016-05-26 20:00:00,3,91.66666666666669,203.89548878697823,68.8875580793707,338.90341949458576,sarima
14,2016-05-26 21:00:00,4,76.66666666666667,148.0645245576682,10.202888015746197,285.9261610995902,sarima
14,2016-05-26 22:00:00,5,70.0,110.96331465399064,-28.337074936812,250.26370424479327,sarima
14,2016-05-26 23:00:00,6,65.0,93.82626133606595,-46.44760476904739,234.1001274411793,sarima
14,2016-05-27 00:00:00,7,60.0,76.44575501715744,-64.27912594933744,217.17063598365232,sarima
14,2016-05-27 01:00:00,8,58.333333333333336,69.42289057181942,-71.50707460130435,210.3528557449432,sarima
14,2016-05-27 02:00:00,9,50.0,63.48724327929813,-77.53707911694556,204.51156567554182,sarima
14,2016-05-27 03:00:00,10,58.333333333333336,59.273813212687934,-81.79372498518913,200.341351410565,sarima
14,2016-05-27 04:00:00,11,58.333333333333336,57.65471114899085,-83.43267483756065,198.74209713554237,sarima
14,2016-05-27 05:00:00,12,58.333333333333336,64.857097696209,-76.23939376628326,205.95358915870125,sarima
14,2016-05-27 06:00:00,13,63.333333333333336,68.83275989622008,-72.26791157403964,209.9334313664798,sarima
14,2016-05-27 07:00:00,14,111.66666666666669,92.19869705245338,-48.903892802052525,233.3012869069593,sarima
14,2016-05-27 08:00:00,15,130.0,113.43085101083598,-27.672619408340424,254.53432143001237,sarima
14,2016-05-27 09:00:00,16,251.66666666666663,109.45255575386241,-31.651318830504323,250.55643033822915,sarima
14,2016-05-27 10:00:00,17,251.66666666666663,123.39589201865778,-17.708168077899643,264.4999521152152,sarima
14,2016-05-27 11:00:00,18,310.0,129.4888426823713,-11.615302563125397,270.592987927868,sarima
14,2016-05-27 12:00:00,19,185.0,113.85060525984039,-27.253579068825815,254.9547895885066,sarima
14,2016-05-27 13:00:00,20,265.0,109.40693100184572,-31.69727126583976,250.5111332695312,sarima
14,2016-05-27 14:00:00,21,101.66666666666669,101.85561588611759,-39.24859461551753,242.9598263877527,sarima
14,2016-05-27 15:00:00,22,76.66666666666667,101.9026700456954,-39.20154423526296,243.00688432665376,sarima
14,2016-05-27 16:00:00,23,135.0,140.3779867240866,-0.7262292915403066,281.48220273971356,sarima
14,2016-05-27 17:00:00,24,180.0,200.0030002204735,58.89878341027401,341.107217030673,sarima
1,2016-05-13 18:00:00,1,348.3333333333333,239.43119331033662,118.82778455972142,360.03460206095184,sarimax_calendar
1,2016-05-13 19:00:00,2,208.33333333333337,170.2275632002433,42.82381184348118,297.63131455700545,sarimax_calendar
1,2016-05-13 20:00:00,3,120.0,140.24436166956158,6.865967923032514,273.6227554160906,sarimax_calendar
1,2016-05-13 21:00:00,4,63.333333333333336,109.00453759625358,-26.705927779551928,244.7150029720591,sarimax_calendar
1,2016-05-13 22:00:00,5,55.0,79.72707891732502,-56.761099865922816,216.21525770057286,sarimax_calendar
1,2016-05-13 23:00:00,6,61.666666666666664,73.51169676161366,-64.13957677206854,211.16297029529585,sarimax_calendar
1,2016-05-14 00:00:00,7,58.333333333333336,62.53559662057817,-75.31803663246819,200.38922987362452,sarimax_calendar
1,2016-05-14 01:00:00,8,63.333333333333336,62.810281784364435,-75.0667029012701,200.68726646999897,sarimax_calendar
1,2016-05-14 02:00:00,9,60.0,62.21883334013745,-75.65828067404158,200.09594735431648,sarimax_calendar
1,2016-05-14 03:00:00,10,60.0,61.24231838645662,-76.6376806149789,199.12231738789214,sarimax_calendar
1,2016-05-14 04:00:00,11,60.0,61.390926282915885,-76.49626380323168,199.27811636906347,sarimax_calendar
1,2016-05-14 05:00:00,12,56.666666666666664,70.71962913981464,-67.17737602549072,208.61663430512,sarimax_calendar
1,2016-05-14 06:00:00,13,63.333333333333336,80.78610183940177,-57.12200623960257,218.6942099184061,sarimax_calendar
1,2016-05-14 07:00:00,14,113.33333333333331,109.43385204522728,-28.485895755704135,247.35359984615872,sarimax_calendar
1,2016-05-14 08:00:00,15,133.33333333333334,125.57838956455234,-12.353154775908536,263.5099339050132,sarimax_calendar
1,2016-05-14 09:00:00,16,118.33333333333331,114.95734907127226,-22.98596498035846,252.90066312290298,sarimax_calendar
1,2016-05-14 10:00:00,17,158.33333333333334,122.12784621769622,-15.82712443003193,260.0828168654244,sarimax_calendar
1,2016-05-14 11:00:00,18,96.66666666666669,126.94284310303743,-11.023631689580839,264.9093178956557,sarimax_calendar
1,2016-05-14 12:00:00,19,116.66666666666669,120.43169824158795,-17.546111254895692,258.4095077380716,sarimax_calendar
1,2016-05-14 13:00:00,20,113.33333333333331,113.84600624228999,-24.142962085917688,251.83497457049765,sarimax_calendar
1,2016-05-14 14:00:00,21,106.66666666666669,110.78646707948495,-27.21348274349471,248.78641690246462,sarimax_calendar
1,2016-05-14 15:00:00,22,130.0,104.86450265088807,-33.14625217795604,242.87525747973217,sarimax_calendar
1,2016-05-14 16:00:00,23,111.66666666666669,135.0466197488653,-2.9747655080711013,273.06800500580175,sarimax_calendar
1,2016-05-14 17:00:00,24,241.66666666666663,191.72562991515366,53.69378640533736,329.75747342496993,sarimax_calendar
2,2016-05-14 18:00:00,1,166.66666666666666,198.70690594402708,78.10362771655758,319.3101841714966,sarimax_calendar
2,2016-05-14 19:00:00,2,90.0,147.09246948817577,19.688936687539623,274.4960022888119,sarimax_calendar
2,2016-05-14 20:00:00,3,86.66666666666667,127.76807508519398,-5.609998130991713,261.1461483013797,sarimax_calendar
2,2016-05-14 21:00:00,4,75.0,85.35467328324194,-50.35539533851062,221.0647419049945,sarimax_calendar
2,2016-05-14 22:00:00,5,61.666666666666664,75.23007720627838,-61.257656168113826,211.71781058067057,sarimax_calendar
2,2016-05-14 23:00:00,6,48.333333333333336,65.92834203273664,-71.72242250757081,203.5791065730441,sarimax_calendar
2,2016-05-15 00:00:00,7,53.333333333333336,63.26326697592695,-74.58982899723325,201.11636294908715,sarimax_calendar
2,2016-05-15 01:00:00,8,55.0,62.93732808999787,-74.93911000659273,200.81376618658845,sarimax_calendar
2,2016-05-15 02:00:00,9,51.666666666666664,61.839326090792156,-76.03724149211894,199.71589367370325,sarimax_calendar
2,2016-05-15 03:00:00,10,40.0,60.735397925078765,-77.1440593288468,198.6148551790043,sarimax_calendar
2,2016-05-15 04:00:00,11,51.666666666666664,60.803546113723506,-77.0831089976617,198.69020122510872,sarimax_calendar
2,2016-05-15 05:00:00,12,56.666666666666664,69.5225912584725,-68.37388662191528,207.41906913886027,sarimax_calendar
2,2016-05-15 06:00:00,13,51.666666666666664,79.427986187626,-58.479602656543335,217.33557503179534,sarimax_calendar
2,2016-05-15 07:00:00,14,93.33333333333331,109.06459207776545,-28.854644636171358,246.98382879170225,sarimax_calendar
2,2016-05-15 08:00:00,15,118.33333333333331,125.39744063663998,-12.533600739668614,263.3284820129486,sarimax_calendar
2,2016-05-15 09:00:00,16,101.66666666666669,114.58791225071815,-23.35490687788561,252.5307313793219,sarimax_calendar
2,2016-05-15 10:00:00,17,108.33333333333331,123.28381518783546,-14.67066847069249,261.2382988463634,sarimax_calendar
2,2016-05-15 11:00:00,18,105.0,125.05287818049725,-12.913117438522974,263.01887379951745,sarimax_calendar
2,2016-05-15 12:00:00,19,96.66666666666669,119.77682848624238,-18.200509529982156,257.7541665024669,sarimax_calendar
2,2016-05-15 13:00:00,20,136.66666666666666,113.35552215060585,-24.632982267696747,251.34402656890845,sarimax_calendar
2,2016-05-15 14:00:00,21,88.33333333333333,110.14453256336094,-27.85496079763709,248.14402592435897,sarimax_calendar
2,2016-05-15 15:00:00,22,93.33333333333331,105.58383753225155,-32.42646816154851,243.5941432260516,sarimax_calendar
2,2016-05-15 16:00:00,23,143.33333333333334,133.54696785433572,-4.47397547551617,271.5679111841876,sarimax_calendar
2,2016-05-15 17:00:00,24,236.66666666666663,193.61558180003294,55.584173126877516,331.64699047318834,sarimax_calendar
3,2016-05-15 18:00:00,1,98.33333333333331,204.70344821308433,84.10029473196087,325.30660169420776,sarimax_calendar
3,2016-05-15 19:00:00,2,96.66666666666669,146.98571848575315,19.582394712364433,274.3890422591419,sarimax_calendar
3,2016-05-15 20:00:00,3,246.66666666666663,125.78930022467821,-7.588466333158408,259.16706678251484,sarimax_calendar
3,2016-05-15 21:00:00,4,203.33333333333337,90.06940739656311,-45.640281589217196,225.77909638234343,sarimax_calendar
3,2016-05-15 22:00:00,5,86.66666666666667,77.42935676697053,-59.05795038330143,213.9166639172425,sarimax_calendar
3,2016-05-15 23:00:00,6,83.33333333333333,67.62044871952898,-70.02982872937676,205.27072616843472,sarimax_calendar
3,2016-05-16 00:00:00,7,61.666666666666664,73.84202693720383,-64.01055487228734,211.694608746695,sarimax_calendar
3,2016-05-16 01:00:00,8,53.333333333333336,73.52976845813575,-64.34614656778575,211.40568348405725,sarimax_calendar
3,2016-05-16 02:00:00,9,56.666666666666664,72.28812765765906,-65.58791700860169,210.16417232391981,sarimax_calendar
3,2016-05-16 03:00:00,10,53.333333333333336,70.67497053308007,-67.20396828994386,208.553909356104,sarimax_calendar
3,2016-05-16 04:00:00,11,55.0,71.26254207643875,-66.62360108906985,209.14868524194736,sarimax_calendar
3,2016-05-16 05:00:00,12,51.666666666666664,79.79992512015883,-58.09604817704928,217.69589841736695,sarimax_calendar
3,2016-05-16 06:00:00,13,53.333333333333336,89.01065324149724,-48.896438726909025,226.9177452099035,sarimax_calendar
3,2016-05-16 07:00:00,14,61.666666666666664,119.19351279879946,-18.72523484030164,257.11226043790055,sarimax_calendar
3,2016-05-16 08:00:00,15,88.33333333333333,135.9182881526469,-2.012271925780027,273.8488482310738,sarimax_calendar
3,2016-05-16 09:00:00,16,70.0,124.83232446527505,-13.110021064145016,262.7746699946951,sarimax_calendar
3,2016-05-16 10:00:00,17,148.33333333333334,133.42815856905983,-4.525859086244111,271.3821762243638,sarimax_calendar
3,2016-05-16 11:00:00,18,103.33333333333331,134.95578027888806,-3.0097568196733278,272.92131737744944,sarimax_calendar
3,2016-05-16 12:00:00,19,206.66666666666663,129.53250995231636,-8.444376909155608,267.5093968137883,sarimax_calendar
3,2016-05-16 13:00:00,20,266.6666666666667,125.24177320833337,-12.746287303172437,263.2298337198392,sarimax_calendar
3,2016-05-16 14:00:00,21,88.33333333333333,119.94723420469825,-18.051822380242953,257.9462907896394,sarimax_calendar
3,2016-05-16 15:00:00,22,111.66666666666669,115.82035584354199,-22.189520089107333,253.8302317761913,sarimax_calendar
3,2016-05-16 16:00:00,23,88.33333333333333,144.7916908912707,6.771170421583889,282.81221136095746,sarimax_calendar
3,2016-05-16 17:00:00,24,243.33333333333337,206.38543044135955,68.35443783993489,344.41642304278423,sarimax_calendar
4,2016-05-16 18:00:00,1,155.0,199.86717893650797,79.26414468513211,320.4702131878838,sarimax_calendar
4,2016-05-16 19:00:00,2,115.0,140.56610618830675,13.16298232972673,267.96923004688676,sarimax_calendar
4,2016-05-16 20:00:00,3,96.66666666666669,131.13140958921184,-2.2460635852863504,264.50888276371006,sarimax_calendar
4,2016-05-16 21:00:00,4,68.33333333333333,94.05502752228485,-41.654298213806314,229.764353258376,sarimax_calendar
4,2016-05-16 22:00:00,5,46.666666666666664,83.69057564903972,-52.7963236446175,220.17747494269693,sarimax_calendar
4,2016-05-16 23:00:00,6,60.0,76.06086103930416,-61.58895028982688,213.7106723684352,sarimax_calendar
4,2016-05-17 00:00:00,7,50.0,55.010244108528205,-82.8418456721582,192.86233388921463,sarimax_calendar
4,2016-05-17 01:00:00,8,55.0,54.75724863428596,-83.11816584090758,192.6326631094795,sarimax_calendar
4,2016-05-17 02:00:00,9,51.666666666666664,53.93237760340189,-83.943166662342,191.8079218691458,sarimax_calendar
4,2016-05-17 03:00:00,10,53.333333333333336,52.34052575205004,-85.53791696631285,190.21896847041293,sarimax_calendar
4,2016-05-17 04:00:00,11,53.333333333333336,53.02803534246068,-84.85761792758153,190.91368861250288,sarimax_calendar
4,2016-05-17 05:00:00,12,58.333333333333336,61.04533011043141,-76.85016034041386,198.94082056127667,sarimax_calendar
4,2016-05-17 06:00:00,13,56.666666666666664,69.92377492768236,-67.9828415733225,207.83039142868722,sarimax_calendar
4,2016-05-17 07:00:00,14,65.0,99.11038279106899,-38.807896849038485,237.02866243117646,sarimax_calendar
4,2016-05-17 08:00:00,15,56.666666666666664,116.29981318822088,-21.630286336632068,254.22991271307382,sarimax_calendar
4,2016-05-17 09:00:00,16,51.666666666666664,104.88595127110676,-33.05594107522171,242.82784361743524,sarimax_calendar
4,2016-05-17 10:00:00,17,53.333333333333336,116.6972351191042,-21.25633662522388,254.6508068634323,sarimax_calendar
4,2016-05-17 11:00:00,18,51.666666666666664,116.08778327622944,-21.877315075098792,254.05288162755767,sarimax_calendar
4,2016-05-17 12:00:00,19,53.333333333333336,115.67571019345078,-22.30074497246028,253.65216535936185,sarimax_calendar
4,2016-05-17 13:00:00,20,41.666666666666664,114.34910626308282,-23.63852949180098,252.33674201796663,sarimax_calendar
4,2016-05-17 14:00:00,21,53.333333333333336,101.0932780240856,-36.905360630954846,239.09191667912606,sarimax_calendar
4,2016-05-17 15:00:00,22,51.666666666666664,98.23494024732118,-39.77452447125329,236.24440496589563,sarimax_calendar
4,2016-05-17 16:00:00,23,66.66666666666667,124.80283376978642,-13.217282092579524,262.82294963215236,sarimax_calendar
4,2016-05-17 17:00:00,24,153.33333333333334,190.70082894755384,52.67023445446728,328.7314234406404,sarimax_calendar
5,2016-05-17 18:00:00,1,100.0,147.77580403130506,27.172883740876287,268.37872432173384,sarimax_calendar
5,2016-05-17 19:00:00,2,123.33333333333331,107.80580462275056,-19.597128035788387,235.2087372812895,sarimax_calendar
5,2016-05-17 20:00:00,3,118.33333333333331,106.40528978470518,-26.971902710576572,239.78248227998694,sarimax_calendar
5,2016-05-17 21:00:00,4,65.0,75.26883953006868,-60.44013864236629,210.97781770250364,sarimax_calendar
5,2016-05-17 22:00:00,5,46.666666666666664,61.2398238715036,-75.24668515078702,197.72633289379422,sarimax_calendar
5,2016-05-17 23:00:00,6,55.0,59.33154764584778,-78.31781764432039,196.98091293601595,sarimax_calendar
5,2016-05-18 00:00:00,7,51.666666666666664,49.307386304721405,-88.544232642298,187.1590052517408,sarimax_calendar
5,2016-05-18 01:00:00,8,53.333333333333336,50.33778037209447,-87.53715511622124,188.21271586041019,sarimax_calendar
5,2016-05-18 02:00:00,9,55.0,49.87067948469159,-88.004385940544,187.74574490992717,sarimax_calendar
5,2016-05-18 03:00:00,10,51.666666666666664,48.63221034936363,-89.24575764224953,186.51017834097678,sarimax_calendar
5,2016-05-18 04:00:00,11,51.666666666666664,49.36339436653977,-88.52179012153294,187.2485788546125,sarimax_calendar
5,2016-05-18 05:00:00,12,65.0,57.256439891948425,-80.63858852544709,195.15146830934393,sarimax_calendar
5,2016-05-18 06:00:00,13,70.0,65.63543855312503,-72.27072297857546,203.54160008482552,sarimax_calendar
5,2016-05-18 07:00:00,14,53.333333333333336,93.83462249776508,-44.08320932273941,231.75245431826957,sarimax_calendar
5,2016-05-18 08:00:00,15,61.666666666666664,109.81545085327096,-28.114207979639247,247.74510968618117,sarimax_calendar
5,2016-05-18 09:00:00,16,65.0,98.66038454731907,-39.28107416297158,236.60184325760972,sarimax_calendar
5,2016-05-18 10:00:00,17,58.333333333333336,109.96704406968249,-27.986101000336333,247.9201891397013,sarimax_calendar
5,2016-05-18 11:00:00,18,70.0,109.27091576461899,-28.693762770377106,247.2355942996151,sarimax_calendar
5,2016-05-18 12:00:00,19,56.666666666666664,108.91650817873528,-29.059533921531596,246.89255027900217,sarimax_calendar
5,2016-05-18 13:00:00,20,86.66666666666667,107.07602905566289,-30.91120027634041,245.06325838766617,sarimax_calendar
5,2016-05-18 14:00:00,21,81.66666666666667,94.92985235066797,-43.068386416828474,232.92809111816442,sarimax_calendar
5,2016-05-18 15:00:00,22,83.33333333333333,92.08900006345165,-45.920071196753284,230.0980713236566,sarimax_calendar
5,2016-05-18 16:00:00,23,105.0,118.08728557527616,-19.932443153470246,256.1070143040225,sarimax_calendar
5,2016-05-18 17:00:00,24,118.33333333333331,184.90456267360662,46.87434909257695,322.9347762546363,sarimax_calendar
6,2016-05-18 18:00:00,1,178.33333333333334,141.44709605357332,20.84428469135254,262.0499074157941,sarimax_calendar
6,2016-05-18 19:00:00,2,143.33333333333334,97.35036468580877,-30.052385107628496,224.75311447924605,sarimax_calendar
6,2016-05-18 20:00:00,3,223.33333333333337,97.30413514901602,-36.07278882515672,230.68105912318876,sarimax_calendar
6,2016-05-18 21:00:00,4,81.66666666666667,67.43411376413547,-68.27453186053484,203.14275938880579,sarimax_calendar
6,2016-05-18 22:00:00,5,51.666666666666664,48.525965190550565,-87.96017039676367,185.01210077786482,sarimax_calendar
6,2016-05-18 23:00:00,6,56.666666666666664,49.941880311262224,-87.70705816771945,187.5908187902439,sarimax_calendar
6,2016-05-19 00:00:00,7,51.666666666666664,56.30996575668275,-81.54120265187012,194.1611341652356,sarimax_calendar
6,2016-05-19 01:00:00,8,51.666666666666664,58.00142873802929,-79.87304841164169,195.87590588770027,sarimax_calendar
6,2016-05-19 02:00:00,9,50.0,57.92450512356358,-79.95010210553629,195.79911235266343,sarimax_calendar
6,2016-05-19 03:00:00,10,51.666666666666664,56.72014603167432,-81.15736770295243,194.59765976630106,sarimax_calendar
6,2016-05-19 04:00:00,11,56.666666666666664,57.47159023076194,-80.41314569164877,195.35632615317263,sarimax_calendar
6,2016-05-19 05:00:00,12,55.0,65.63265253035553,-72.26193378179983,203.52723884251088,sarimax_calendar
6,2016-05-19 06:00:00,13,58.333333333333336,73.85647351453022,-64.04925267434817,211.7621997034086,sarimax_calendar
6,2016-05-19 07:00:00,14,50.0,99.98254654730147,-37.934856774631754,237.8999498692347,sarimax_calendar
6,2016-05-19 08:00:00,15,53.333333333333336,115.5998005826721,-22.329436574786357,253.52903774013055,sarimax_calendar
6,2016-05-19 09:00:00,16,36.666666666666664,105.09843647246545,-32.842607316788545,243.03948026171946,sarimax_calendar
6,2016-05-19 10:00:00,17,55.0,115.56367910688137,-22.38905770635627,253.51641592011902,sarimax_calendar
6,2016-05-19 11:00:00,18,51.666666666666664,115.4223404914945,-22.541936351653916,253.3866173346429,sarimax_calendar
6,2016-05-19 12:00:00,19,55.0,114.45605081372649,-23.519596056919696,252.4316976843727,sarimax_calendar
6,2016-05-19 13:00:00,20,50.0,114.06694888670697,-23.919891574587496,252.05378934800143,sarimax_calendar
6,2016-05-19 14:00:00,21,63.333333333333336,102.23543359893273,-35.76242255393075,240.2332897517962,sarimax_calendar
6,2016-05-19 15:00:00,22,81.66666666666667,99.58786864916658,-38.42082615085528,237.59656344918844,sarimax_calendar
6,2016-05-19 16:00:00,23,90.0,125.37264214074436,-12.646716182299414,263.3920004637881,sarimax_calendar
6,2016-05-19 17:00:00,24,208.33333333333337,189.71381768628783,51.68396855527271,327.74366681730294,sarimax_calendar
7,2016-05-19 18:00:00,1,120.0,172.4165999125659,51.813892670762016,293.0193071543698,sarimax_calendar
7,2016-05-19 19:00:00,2,98.33333333333331,131.5377753025782,4.135200402158347,258.94035020299805,sarimax_calendar
7,2016-05-19 20:00:00,3,118.33333333333331,127.76519378824571,-5.611473300633406,261.1418608771248,sarimax_calendar
7,2016-05-19 21:00:00,4,66.66666666666667,84.80062135421426,-50.90770609719118,220.5089488056197,sarimax_calendar
7,2016-05-19 22:00:00,5,50.0,69.13706928465453,-67.34870898712774,205.6228475564368,sarimax_calendar
7,2016-05-19 23:00:00,6,56.666666666666664,63.45934668858868,-74.18918339007047,201.10787676724783,sarimax_calendar
7,2016-05-20 00:00:00,7,51.666666666666664,75.950276174539,-61.9004611288625,213.8010134779405,sarimax_calendar
7,2016-05-20 01:00:00,8,51.666666666666664,75.92210147596111,-61.951937106390375,213.7961400583126,sarimax_calendar
7,2016-05-20 02:00:00,9,36.666666666666664,74.98990793995054,-62.884260860472466,212.86407674037355,sarimax_calendar
7,2016-05-20 03:00:00,10,58.333333333333336,73.54412874186444,-64.33295033581702,211.42120781954588,sarimax_calendar
7,2016-05-20 04:00:00,11,51.666666666666664,74.31168450882502,-63.57262220502734,212.19599122267738,sarimax_calendar
7,2016-05-20 05:00:00,12,61.666666666666664,81.93311759182389,-55.96104569607964,219.82728087972743,sarimax_calendar
7,2016-05-20 06:00:00,13,66.66666666666667,89.8884422046362,-48.01686743324147,227.79375184251387,sarimax_calendar
7,2016-05-20 07:00:00,14,80.0,114.40568324088284,-23.511310081570315,252.322676563336,sarimax_calendar
7,2016-05-20 08:00:00,15,126.66666666666669,129.44486310391807,-8.483970585324101,267.3736967931602,sarimax_calendar
7,2016-05-20 09:00:00,16,73.33333333333333,118.65182199572936,-19.28882479079249,256.5924687822512,sarimax_calendar
7,2016-05-20 10:00:00,17,81.66666666666667,129.47366910295068,-8.478677086729022,267.4260152926304,sarimax_calendar
7,2016-05-20 11:00:00,18,73.33333333333333,129.18088113083164,-8.783011372856578,267.1447736345199,sarimax_calendar
7,2016-05-20 12:00:00,19,71.66666666666667,128.40854715324383,-9.566721563725224,266.38381587021286,sarimax_calendar
7,2016-05-20 13:00:00,20,61.666666666666664,127.80347877592297,-10.182989618579427,265.78994717042536,sarimax_calendar
7,2016-05-20 14:00:00,21,60.0,117.12684725662305,-20.870642817896965,255.12433733114307,sarimax_calendar
7,2016-05-20 15:00:00,22,46.666666666666664,115.44164269022208,-22.566691922626674,253.44997730307085,sarimax_calendar
7,2016-05-20 16:00:00,23,48.333333333333336,140.41962125097757,2.400617319636268,278.4386251823189,sarimax_calendar
7,2016-05-20 17:00:00,24,75.0,207.24290345366526,69.21340301346066,345.27240389386986,sarimax_calendar
8,2016-05-20 18:00:00,1,78.33333333333333,123.21218363374241,2.6095759189832535,243.81479134850156,sarimax_calendar
8,2016-05-20 19:00:00,2,65.0,93.59853615312326,-33.80387147965992,221.00094378590643,sarimax_calendar
8,2016-05-20 20:00:00,3,70.0,109.4042654814618,-23.972155858277404,242.78068682120102,sarimax_calendar
8,2016-05-20 21:00:00,4,65.0,80.14288607516634,-55.5651369635395,215.8509091138722,sarimax_calendar
8,2016-05-20 22:00:00,5,53.333333333333336,66.50763368579315,-69.97780270345113,202.99307007503745,sarimax_calendar
8,2016-05-20 23:00:00,6,45.0,74.23874221905062,-63.40939708777863,211.88688152587986,sarimax_calendar
8,2016-05-21 00:00:00,7,48.333333333333336,67.37980719937605,-70.47051760669498,205.23013200544708,sarimax_calendar
8,2016-05-21 01:00:00,8,51.666666666666664,70.21164983816303,-67.66196910830601,208.08526878463206,sarimax_calendar
